Timestamp,trade-volume
2016-02-20 00:00:00,2110655.6878
2016-02-21 00:00:00,4799144.763
2016-02-22 00:00:00,4768834.5
2016-02-23 00:00:00,2559334.9832
2016-02-24 00:00:00,4397932.5
2016-02-25 00:00:00,3079156.4304
2016-02-26 00:00:00,2363228.6296
2016-02-27 00:00:00,1957278.3
2016-02-28 00:00:00,1837373.5798
2016-02-29 00:00:00,1493821.132
2016-03-01 00:00:00,3715143.995
2016-03-02 00:00:00,2997796.1748
2016-03-03 00:00:00,2421748.875
2016-03-04 00:00:00,3165320.124
2016-03-05 00:00:00,3108197.628
2016-03-06 00:00:00,6594012.9727
2016-03-07 00:00:00,2359103.5776
2016-03-08 00:00:00,2446224.2007
2016-03-09 00:00:00,2301767.077
2016-03-10 00:00:00,2011814.7324
2016-03-11 00:00:00,2171732.16
2016-03-12 00:00:00,2516555.5253
2016-03-13 00:00:00,1883392.124
2016-03-14 00:00:00,1375653.3565
2016-03-15 00:00:00,1852141.869
2016-03-16 00:00:00,1902534.19
2016-03-17 00:00:00,1700553.6576
2016-03-18 00:00:00,1558879.4349
2016-03-19 00:00:00,2595898.4352
2016-03-20 00:00:00,1185064.8459
2016-03-21 00:00:00,1060913.1582
2016-03-22 00:00:00,1463452.375
2016-03-23 00:00:00,1644474.0104
2016-03-24 00:00:00,2067894.7164
2016-03-25 00:00:00,1153728.3681
2016-03-26 00:00:00,1076681.034
2016-03-27 00:00:00,522917.8752
2016-03-28 00:00:00,2141150.0
2016-03-29 00:00:00,1388498.8674
2016-03-30 00:00:00,2467410.471
2016-03-31 00:00:00,2002365.0658
2016-04-01 00:00:00,1565178.4798
2016-04-02 00:00:00,1558131.7632
2016-04-03 00:00:00,868902.5943
2016-04-04 00:00:00,552085.8367
2016-04-05 00:00:00,1459218.3483
2016-04-06 00:00:00,1668377.9054
2016-04-07 00:00:00,1009133.328
2016-04-08 00:00:00,1347766.5325
2016-04-09 00:00:00,1915407.561
2016-04-10 00:00:00,1510801.723
2016-04-11 00:00:00,741403.575
2016-04-12 00:00:00,1479940.3762
2016-04-13 00:00:00,2585913.5016
2016-04-14 00:00:00,1661294.8845
2016-04-15 00:00:00,1637835.1968
2016-04-16 00:00:00,1893694.131
2016-04-17 00:00:00,795354.4586
2016-04-18 00:00:00,642118.737
2016-04-19 00:00:00,1361332.7
2016-04-20 00:00:00,1653545.2715
2016-04-21 00:00:00,3357182.5246
2016-04-22 00:00:00,2447770.93
2016-04-23 00:00:00,2462251.506
2016-04-24 00:00:00,1016783.8464
2016-04-25 00:00:00,3267685.096
2016-04-26 00:00:00,2590337.625
2016-04-27 00:00:00,2165967.4545
2016-04-28 00:00:00,3145711.1289
2016-04-29 00:00:00,3942954.2498
2016-04-30 00:00:00,1355694.5637
2016-05-01 00:00:00,1088710.7924
2016-05-02 00:00:00,538938.63
2016-05-03 00:00:00,2821255.6448
2016-05-04 00:00:00,2513056.4761
2016-05-05 00:00:00,1482396.1684
2016-05-06 00:00:00,1111826.7603
2016-05-07 00:00:00,2588082.6546
2016-05-08 00:00:00,922396.0998
2016-05-09 00:00:00,618906.4071
2016-05-10 00:00:00,1630197.4278
2016-05-11 00:00:00,2588829.54
2016-05-12 00:00:00,1520211.0504
2016-05-13 00:00:00,1559619.9432
2016-05-14 00:00:00,1292090.163
2016-05-15 00:00:00,628658.287
2016-05-16 00:00:00,737305.2544
2016-05-17 00:00:00,1427548.52
2016-05-18 00:00:00,1601134.8812
2016-05-19 00:00:00,1181964.1575
2016-05-20 00:00:00,2591780.9085
2016-05-21 00:00:00,1533628.2884
2016-05-22 00:00:00,849358.7798
2016-05-23 00:00:00,1028462.0779
2016-05-24 00:00:00,1172368.6051
2016-05-25 00:00:00,1367343.931
2016-05-26 00:00:00,1645517.51
2016-05-27 00:00:00,1703491.6585
2016-05-28 00:00:00,5748024.5928
2016-05-29 00:00:00,6618263.8144
2016-05-30 00:00:00,4201822.496
2016-05-31 00:00:00,3197985.7074
2016-06-01 00:00:00,6420111.8632
2016-06-02 00:00:00,2935866.2025
2016-06-03 00:00:00,2122162.52
2016-06-04 00:00:00,4962277.41
2016-06-05 00:00:00,3603347.6125
2016-06-06 00:00:00,3108612.2105
2016-06-07 00:00:00,2590286.686
2016-06-08 00:00:00,3887983.206
2016-06-09 00:00:00,1904346.29
2016-06-10 00:00:00,2166874.9008
2016-06-11 00:00:00,1999140.609
2016-06-12 00:00:00,2390804.7618
2016-06-13 00:00:00,9494228.6385
2016-06-14 00:00:00,12204617.1
2016-06-15 00:00:00,7278985.7789
2016-06-16 00:00:00,4007337.4088
2016-06-17 00:00:00,13723510.95
2016-06-18 00:00:00,10983151.289
2016-06-19 00:00:00,4438797.3212
2016-06-20 00:00:00,1987272.1045
2016-06-21 00:00:00,5761034.2316
2016-06-22 00:00:00,21974290.214
2016-06-23 00:00:00,9646073.9018
2016-06-24 00:00:00,15216711.3216
2016-06-25 00:00:00,10751720
2016-06-26 00:00:00,4342287.3296
2016-06-27 00:00:00,3680549.0722
2016-06-28 00:00:00,5574406.0895
2016-06-29 00:00:00,3607885.248
2016-06-30 00:00:00,5789334.2913
2016-07-01 00:00:00,5019136.608
2016-07-02 00:00:00,4346584.5294
2016-07-03 00:00:00,3852213.861
2016-07-04 00:00:00,4817101.131
2016-07-05 00:00:00,2917189.9094
2016-07-06 00:00:00,2088815.96
2016-07-07 00:00:00,2399003.3312
2016-07-08 00:00:00,8116497.07
2016-07-09 00:00:00,4364747.79
2016-07-10 00:00:00,4006561.526
2016-07-11 00:00:00,1502110.247
2016-07-12 00:00:00,1933834.606
2016-07-13 00:00:00,2846618.325
2016-07-14 00:00:00,4287469.1057
2016-07-15 00:00:00,1578440.8024
2016-07-16 00:00:00,2142395.5036
2016-07-17 00:00:00,1114496.1432
2016-07-18 00:00:00,2338217.3144
2016-07-19 00:00:00,2028219.0744
2016-07-20 00:00:00,1286049.73
2016-07-21 00:00:00,2276154.975
2016-07-22 00:00:00,1667556.32
2016-07-23 00:00:00,3360487.5075
2016-07-24 00:00:00,855099.5532
2016-07-25 00:00:00,944103.9448
2016-07-26 00:00:00,1596350.005
2016-07-27 00:00:00,2313936.1296
2016-07-28 00:00:00,1748153.5991
2016-07-29 00:00:00,1248010.4966
2016-07-30 00:00:00,854022.4592
2016-07-31 00:00:00,467480.8008
2016-08-01 00:00:00,3080886.2973
2016-08-02 00:00:00,3306508.99
2016-08-03 00:00:00,11515126.1064
2016-08-04 00:00:00,9003652.5964
2016-08-05 00:00:00,4914049.0464
2016-08-06 00:00:00,2754594.2024
2016-08-07 00:00:00,3550523.13
2016-08-08 00:00:00,1723324.4712
2016-08-09 00:00:00,1885946.7891
2016-08-10 00:00:00,1852561.4624
2016-08-11 00:00:00,3086683.6
2016-08-12 00:00:00,1488764.2651
2016-08-13 00:00:00,1277676.3597
2016-08-14 00:00:00,560916.4104
2016-08-15 00:00:00,2730947.824
2016-08-16 00:00:00,2621226.4392
2016-08-17 00:00:00,2780795.0498
2016-08-18 00:00:00,2345756.1316
2016-08-19 00:00:00,2262847.746
2016-08-20 00:00:00,2662119.2332
2016-08-21 00:00:00,1404742.3224
2016-08-22 00:00:00,656939.5268
2016-08-23 00:00:00,2960329.162
2016-08-24 00:00:00,2443582.7052
2016-08-25 00:00:00,1730618.7625
2016-08-26 00:00:00,2435422.5
2016-08-27 00:00:00,1900372.1955
2016-08-28 00:00:00,1536686.6
2016-08-29 00:00:00,596133.732
2016-08-30 00:00:00,1333109.475
2016-08-31 00:00:00,2555734.4019
2016-09-01 00:00:00,2229211.6244
2016-09-02 00:00:00,1629719.65
2016-09-03 00:00:00,1711635.64
2016-09-04 00:00:00,2764702.0648
2016-09-05 00:00:00,2386266.845
2016-09-06 00:00:00,2321292.1809
2016-09-07 00:00:00,2457075.8688
2016-09-08 00:00:00,2769704.9361
2016-09-09 00:00:00,2721767.5146
2016-09-10 00:00:00,2037460.52
2016-09-11 00:00:00,948942.5085
2016-09-12 00:00:00,3214842.0882
2016-09-13 00:00:00,2145424.086
2016-09-14 00:00:00,2112952.4274
2016-09-15 00:00:00,1763555.8713
2016-09-16 00:00:00,1872337.92
2016-09-17 00:00:00,1586068.0416
2016-09-18 00:00:00,675263.8838
2016-09-19 00:00:00,793626.6349
2016-09-20 00:00:00,1507194.325
2016-09-21 00:00:00,1522856.72
2016-09-22 00:00:00,2259056.148
2016-09-23 00:00:00,1382424.16
2016-09-24 00:00:00,2458562.981
2016-09-25 00:00:00,689073.6742
2016-09-26 00:00:00,650995.4232
2016-09-27 00:00:00,2449022.6437
2016-09-28 00:00:00,1846751.4972
2016-09-29 00:00:00,1341833.2005
2016-09-30 00:00:00,1642683.8417
2016-10-01 00:00:00,1601602.9366
2016-10-02 00:00:00,894828.204
2016-10-03 00:00:00,856154.136
2016-10-04 00:00:00,1375980.7252
2016-10-05 00:00:00,1793810.0894
2016-10-06 00:00:00,1464149.12
2016-10-07 00:00:00,1245603.5695
2016-10-08 00:00:00,2480451.3104
2016-10-09 00:00:00,545603.6124
2016-10-10 00:00:00,719045.8128
2016-10-11 00:00:00,1411407.4091
2016-10-12 00:00:00,5161402.311
2016-10-13 00:00:00,1690471.9884
2016-10-14 00:00:00,1509943.9908
2016-10-15 00:00:00,2013406.124
2016-10-16 00:00:00,905054.4832
2016-10-17 00:00:00,824156.2854
2016-10-18 00:00:00,2515746.9576
2016-10-19 00:00:00,1736925.7185
2016-10-20 00:00:00,2796925.7268
2016-10-21 00:00:00,1293765.0858
2016-10-22 00:00:00,1918619.83
2016-10-23 00:00:00,2842323.4125
2016-10-24 00:00:00,1645093.0428
2016-10-25 00:00:00,3014835.1849
2016-10-26 00:00:00,3991981.368
2016-10-27 00:00:00,4540502.7668
2016-10-28 00:00:00,3102604.75
2016-10-29 00:00:00,2462999.9235
2016-10-30 00:00:00,2871496.0
2016-10-31 00:00:00,2617694.2566
2016-11-01 00:00:00,3245201.8889
2016-11-02 00:00:00,4785307.674
2016-11-03 00:00:00,3195909.5424
2016-11-04 00:00:00,8276087.9607
2016-11-05 00:00:00,3754087.633
2016-11-06 00:00:00,1345722.066
2016-11-07 00:00:00,1637884.8196
2016-11-08 00:00:00,0.0
2016-11-09 00:00:00,3924007.8615
2016-11-10 00:00:00,7017410.01
2016-11-11 00:00:00,3570292.284
2016-11-12 00:00:00,2384802.76
2016-11-13 00:00:00,1974698.9952
2016-11-14 00:00:00,4218773.949
2016-11-15 00:00:00,5261786.9463
2016-11-16 00:00:00,4100191.1224
2016-11-17 00:00:00,8545351.2386
2016-11-18 00:00:00,4948315.3356
2016-11-19 00:00:00,3199118.274
2016-11-20 00:00:00,1473215.8253
2016-11-21 00:00:00,4019280.811
2016-11-22 00:00:00,2958595.5438
2016-11-23 00:00:00,3738043.1548
2016-11-24 00:00:00,3339447.1941
2016-11-25 00:00:00,2972537.33
2016-11-26 00:00:00,2473673.2563
2016-11-27 00:00:00,1688675.9814
2016-11-28 00:00:00,2508383.0935
2016-11-29 00:00:00,3459650.049
2016-11-30 00:00:00,3945436.8912
2016-12-01 00:00:00,4637396.952
2016-12-02 00:00:00,4597539.9864
2016-12-03 00:00:00,6226092.9406
2016-12-04 00:00:00,2127831.7736
2016-12-05 00:00:00,2436639.78
2016-12-06 00:00:00,4192563.0571
2016-12-07 00:00:00,5132222.0709
2016-12-08 00:00:00,3686960.42
2016-12-09 00:00:00,3752858.5536
2016-12-10 00:00:00,2203083.4956
2016-12-11 00:00:00,1699324.912
2016-12-12 00:00:00,1076026.7787
2016-12-13 00:00:00,2197479.4344
2016-12-14 00:00:00,3791822.3826
2016-12-15 00:00:00,1854432.0342
2016-12-16 00:00:00,2363198.5804
2016-12-17 00:00:00,2700616.9536
2016-12-18 00:00:00,1897573.1112
2016-12-19 00:00:00,1986896.331
2016-12-20 00:00:00,3095980.6758
2016-12-21 00:00:00,3297909.0762
2016-12-22 00:00:00,7825180.1957
2016-12-23 00:00:00,10445423.794
2016-12-24 00:00:00,15095308.6956
2016-12-25 00:00:00,5393160.608
2016-12-26 00:00:00,4132349.2507
2016-12-27 00:00:00,3129749.3406
2016-12-28 00:00:00,6692540.341
2016-12-29 00:00:00,11971457.3258
2016-12-30 00:00:00,7662165.0015
2016-12-31 00:00:00,10303871.5912
2017-01-01 00:00:00,3989748.4776
2017-01-02 00:00:00,6822471.0008
2017-01-03 00:00:00,8324525.7718
2017-01-04 00:00:00,9340584.1613
2017-01-05 00:00:00,23870110.3524
2017-01-06 00:00:00,36041021.226
2017-01-07 00:00:00,24821291.634
2017-01-08 00:00:00,18500660.948
2017-01-09 00:00:00,8183329.3367
2017-01-10 00:00:00,7805347.6388
2017-01-11 00:00:00,7672082.4366
2017-01-12 00:00:00,28015965.7428
2017-01-13 00:00:00,14078161.6472
2017-01-14 00:00:00,9404142.0
2017-01-15 00:00:00,5423872.0505
2017-01-16 00:00:00,3474817.1122
2017-01-17 00:00:00,5119513.7008
2017-01-18 00:00:00,11126738.064
2017-01-19 00:00:00,9856912.8768
2017-01-20 00:00:00,10059712.179
2017-01-21 00:00:00,5933570.218
2017-01-22 00:00:00,5415815.3595
2017-01-23 00:00:00,6593137.6555
2017-01-24 00:00:00,3210327.312
2017-01-25 00:00:00,8342618.2107
2017-01-26 00:00:00,4730355.2448
2017-01-27 00:00:00,4725016.2335
2017-01-28 00:00:00,4435282.6941
2017-01-29 00:00:00,1080471.6578
2017-01-30 00:00:00,1219424.7139
2017-01-31 00:00:00,2851760.8
2017-02-01 00:00:00,9219042.353
2017-02-02 00:00:00,6847946.828
2017-02-03 00:00:00,8336697.8968
2017-02-04 00:00:00,11076567.1785
2017-02-05 00:00:00,5977596.7455
2017-02-06 00:00:00,4399431.5176
2017-02-07 00:00:00,5203836.3972
2017-02-08 00:00:00,5657035.6608
2017-02-09 00:00:00,10110844.072
2017-02-10 00:00:00,24729127.247
2017-02-11 00:00:00,10764385.1601
2017-02-12 00:00:00,4532429.059
2017-02-13 00:00:00,2685405.7308
2017-02-14 00:00:00,4552916.952
2017-02-15 00:00:00,6808142.7824
2017-02-16 00:00:00,3130779.4375
2017-02-17 00:00:00,6172255.776
2017-02-18 00:00:00,6441223.0365
2017-02-19 00:00:00,4736170.56
2017-02-20 00:00:00,2386315.596
2017-02-21 00:00:00,3906984.7618
2017-02-22 00:00:00,9464085.0
2017-02-23 00:00:00,13221162.2004
2017-02-24 00:00:00,13376541.7471
2017-02-25 00:00:00,23698060.9008
2017-02-26 00:00:00,7174328.5198
2017-02-27 00:00:00,4204184.6808
2017-02-28 00:00:00,5543695.391
2017-03-01 00:00:00,8993970.4559
2017-03-02 00:00:00,7330647.814
2017-03-03 00:00:00,9805104.768
2017-03-04 00:00:00,9709655.67
2017-03-05 00:00:00,6237249.654
2017-03-06 00:00:00,3827368.3584
2017-03-07 00:00:00,5472869.325
2017-03-08 00:00:00,17818214.304
2017-03-09 00:00:00,15451790.959
2017-03-10 00:00:00,9159399.6732
2017-03-11 00:00:00,0.0
2017-03-12 00:00:00,8904291.9292
2017-03-13 00:00:00,7110415.64
2017-03-14 00:00:00,6993851.7896
2017-03-15 00:00:00,7166645.248
2017-03-16 00:00:00,4909138.08
2017-03-17 00:00:00,60265229.788
2017-03-18 00:00:00,63263946.141
2017-03-19 00:00:00,20683899.5819
2017-03-20 00:00:00,12339031.851
2017-03-21 00:00:00,7726450.75
2017-03-22 00:00:00,12365630.34
2017-03-23 00:00:00,14976790.05
2017-03-24 00:00:00,6018705.3654
2017-03-25 00:00:00,14801847.5571
2017-03-26 00:00:00,13114894.9084
2017-03-27 00:00:00,8661711.372
2017-03-28 00:00:00,9014906.7008
2017-03-29 00:00:00,9517288.7961
2017-03-30 00:00:00,9746180.118
2017-03-31 00:00:00,8954743.434
2017-04-01 00:00:00,12976190.5924
2017-04-02 00:00:00,5637552.8121
2017-04-03 00:00:00,8283501.7002
2017-04-04 00:00:00,12663966.7572
2017-04-05 00:00:00,8465575.6662
2017-04-06 00:00:00,6324972.7117
2017-04-07 00:00:00,10899686.0094
2017-04-08 00:00:00,6501790.9896
2017-04-09 00:00:00,3218963.1595
2017-04-10 00:00:00,5802630.435
2017-04-11 00:00:00,4424401.0344
2017-04-12 00:00:00,4252905.1831
2017-04-13 00:00:00,4211442.231
2017-04-14 00:00:00,8385171.8254
2017-04-15 00:00:00,10502646.7896
2017-04-16 00:00:00,10847276.465
2017-04-17 00:00:00,3130012.103
2017-04-18 00:00:00,4149184.1107
2017-04-19 00:00:00,6628654.032
2017-04-20 00:00:00,7291105.55
2017-04-21 00:00:00,7401082.1544
2017-04-22 00:00:00,6258143.9864
2017-04-23 00:00:00,5146359.8496
2017-04-24 00:00:00,3232723.2268
2017-04-25 00:00:00,3821771.3947
2017-04-26 00:00:00,6691037.0716
2017-04-27 00:00:00,11210449.5126
2017-04-28 00:00:00,8870267.9476
2017-04-29 00:00:00,10958367.728
2017-04-30 00:00:00,5235290.85
2017-05-01 00:00:00,4794962.352
2017-05-02 00:00:00,11963301.4782
2017-05-03 00:00:00,12982815.391
2017-05-04 00:00:00,16612962.93
2017-05-05 00:00:00,30064114.3959
2017-05-06 00:00:00,23708416.5
2017-05-07 00:00:00,12246037.2252
2017-05-08 00:00:00,11974645.9524
2017-05-09 00:00:00,31765892.653
2017-05-10 00:00:00,28897787.61
2017-05-11 00:00:00,20004146.2148
2017-05-12 00:00:00,26974512.67
2017-05-13 00:00:00,28851381.4064
2017-05-14 00:00:00,18680009.828
2017-05-15 00:00:00,8581202.0
2017-05-16 00:00:00,22757892.4713
2017-05-17 00:00:00,28331140.6129
2017-05-18 00:00:00,31802940.1008
2017-05-19 00:00:00,22352517.103
2017-05-20 00:00:00,27536147.8068
2017-05-21 00:00:00,24757265.5744
2017-05-22 00:00:00,13597641.384
2017-05-23 00:00:00,34310649.2288
2017-05-24 00:00:00,31598452.9344
2017-05-25 00:00:00,53625542.6632
2017-05-26 00:00:00,75061498.0294
2017-05-27 00:00:00,64580050.7724
2017-05-28 00:00:00,53685857.7112
2017-05-29 00:00:00,33478175.5472
2017-05-30 00:00:00,27788568.2928
2017-05-31 00:00:00,30624224.3347
2017-06-01 00:00:00,37405260.2924
2017-06-02 00:00:00,44285186.9709
2017-06-03 00:00:00,30995417.2788
2017-06-04 00:00:00,27540696.7041
2017-06-05 00:00:00,22289105.3668
2017-06-06 00:00:00,32998550.4104
2017-06-07 00:00:00,76860450.16
2017-06-08 00:00:00,45523077.3312
2017-06-09 00:00:00,37189747.4445
2017-06-10 00:00:00,22712571.773
2017-06-11 00:00:00,27858066.2451
2017-06-12 00:00:00,20268957.128
2017-06-13 00:00:00,83787469.2409
2017-06-14 00:00:00,44052895.26
2017-06-15 00:00:00,72110605.05
2017-06-16 00:00:00,89135793.488
2017-06-17 00:00:00,34208779.4202
2017-06-18 00:00:00,29373577.6768
2017-06-19 00:00:00,23726295.06
2017-06-20 00:00:00,27543022
2017-06-21 00:00:00,43565506.8
2017-06-22 00:00:00,41677438.3317
2017-06-23 00:00:00,29296358.168
2017-06-24 00:00:00,22104620.424
2017-06-25 00:00:00,34145615.46
2017-06-26 00:00:00,25870164.5301
2017-06-27 00:00:00,53564903.1
2017-06-28 00:00:00,48960869.6017
2017-06-29 00:00:00,31932419.187
2017-06-30 00:00:00,20656772.1342
2017-07-01 00:00:00,21612955.6188
2017-07-02 00:00:00,21447811.6312
2017-07-03 00:00:00,21973171.5351
2017-07-04 00:00:00,29402809.3419
2017-07-05 00:00:00,25122144.1961
2017-07-06 00:00:00,28210572
2017-07-07 00:00:00,21613344.4196
2017-07-08 00:00:00,23595437.3354
2017-07-09 00:00:00,13807107.8124
2017-07-10 00:00:00,11273510.1802
2017-07-11 00:00:00,40483407.3522
2017-07-12 00:00:00,40417980.8256
2017-07-13 00:00:00,30735685.32
2017-07-14 00:00:00,19740363.335
2017-07-15 00:00:00,28047227.532
2017-07-16 00:00:00,39151179.3198
2017-07-17 00:00:00,48851609.4536
2017-07-18 00:00:00,58726534.8792
2017-07-19 00:00:00,57891090.6993
2017-07-20 00:00:00,38549139.9111
2017-07-21 00:00:00,87491851.6
2017-07-22 00:00:00,55874277.62
2017-07-23 00:00:00,36210182.1295
2017-07-24 00:00:00,30248285.2584
2017-07-25 00:00:00,27593647.5276
2017-07-26 00:00:00,54707494.204
2017-07-27 00:00:00,44524617.5465
2017-07-28 00:00:00,31460780.0493
2017-07-29 00:00:00,39186953.704
2017-07-30 00:00:00,27827233.7136
2017-07-31 00:00:00,27818333.9856
2017-08-01 00:00:00,31819215.357
2017-08-02 00:00:00,34191678.8952
2017-08-03 00:00:00,25571645.3968
2017-08-04 00:00:00,22268580.3
2017-08-05 00:00:00,21818556.8032
2017-08-06 00:00:00,55242707.6721
2017-08-07 00:00:00,19262002.55
2017-08-08 00:00:00,40721097.34
2017-08-09 00:00:00,53967977.6625
2017-08-10 00:00:00,47694722.4248
2017-08-11 00:00:00,30846781.3654
2017-08-12 00:00:00,43503255
2017-08-13 00:00:00,47778543.112
2017-08-14 00:00:00,64764962.3808
2017-08-15 00:00:00,61408389.272
2017-08-16 00:00:00,106742514.4999
2017-08-17 00:00:00,56442481.524
2017-08-18 00:00:00,404092336.4667
2017-08-19 00:00:00,444138488.1736
2017-08-20 00:00:00,340016694.81
2017-08-21 00:00:00,216458875.6
2017-08-22 00:00:00,289961249.8068
2017-08-23 00:00:00,550242214.0092
2017-08-24 00:00:00,289994146.5672
2017-08-25 00:00:00,243781229.4927
2017-08-26 00:00:00,230986169.9343
2017-08-27 00:00:00,131114598.4418
2017-08-28 00:00:00,122880681.066
2017-08-29 00:00:00,236051174.3394
2017-08-30 00:00:00,345008786.9216
2017-08-31 00:00:00,225853164.216
2017-09-01 00:00:00,249063592.1114
2017-09-02 00:00:00,359238625.3599
2017-09-03 00:00:00,516978170.6254
2017-09-04 00:00:00,328722725.0454
2017-09-05 00:00:00,452591245.9611
2017-09-06 00:00:00,513071150.6586
2017-09-07 00:00:00,401234377.278
2017-09-08 00:00:00,233026233.9328
2017-09-09 00:00:00,559278215.7192
2017-09-10 00:00:00,263095068.8386
2017-09-11 00:00:00,329155769.1682
2017-09-12 00:00:00,274429793.0583
2017-09-13 00:00:00,328866112.7454
2017-09-14 00:00:00,585291866.1528
2017-09-15 00:00:00,790068008.2001
2017-09-16 00:00:00,1185424186
2017-09-17 00:00:00,447552385.0187
